Timestamp,Date,Hour,Temperature_C,Humidity_pct,Wind_Speed_ms,Cloud_Cover_pct,Solar_Irradiance_Wm2,Solar_MW,Wind_MW,Total_Load_MW,Grid_Import_MW,Grid_Import_MVAR,V_Sub_650,V_Split_632,V_Solar_633,V_Wind_675,V_Res_634,V_Ind_671,V_Com_684,V_Crit_692,V_Min_pu,V_Max_pu,L_Main_650_632_pct,L_IndWind_632_671_pct,L_Solar_632_633_pct,Max_Line_Loading_pct,Total_Loss_MW,Total_Loss_MVAR
2023-07-16 20:00:00,2023-07-16,20,29.11,89.19,4.59,57.48,0.0,0.0,0.004415,2.3671,2.4479,0.9597,0.97968,0.9704,0.9704,0.96117,0.95027,0.96116,0.95794,0.95402,0.92901,0.99924,34.53,34.53,0.0,34.53,0.0871,0.2507
2023-07-16 21:00:00,2023-07-16,21,30.38,96.71,3.15,54.16,0.0,0.0,4e-06,2.1042,2.1759,0.8356,0.98216,0.97394,0.97394,0.96576,0.95562,0.96576,0.96283,0.95911,0.93585,0.99933,30.6,30.61,0.0,30.61,0.0713,0.2043
2023-07-16 22:00:00,2023-07-16,22,30.56,91.53,3.97,57.25,0.0,0.0,0.001015,1.8555,1.9125,0.7183,0.98452,0.97734,0.97734,0.97018,0.96092,0.97018,0.96747,0.96406,0.9432,0.99942,26.82,26.82,0.0,26.82,0.0567,0.1614
2023-07-16 23:00:00,2023-07-16,23,29.17,93.83,3.28,56.87,0.0,0.0,2.5e-05,1.5433,1.5827,0.5711,0.98752,0.98163,0.98163,0.97575,0.96868,0.97575,0.9736,0.97091,0.95164,0.99953,22.09,22.09,0.0,22.09,0.0373,0.1074
2023-07-17 00:00:00,2023-07-17,0,33.61,81.02,4.17,78.36,0.0,0.0,0.001749,1.3627,1.392,0.4918,0.98916,0.98401,0.98401,0.97887,0.97302,0.97886,0.97701,0.97474,0.95567,0.99959,19.38,19.38,0.0,19.38,0.0283,0.0824
2023-07-17 01:00:00,2023-07-17,1,35.41,79.4,5.03,82.21,0.0,0.0,0.009128,1.2158,1.2318,0.429,0.99049,0.98594,0.98594,0.98142,0.97664,0.9814,0.97982,0.97792,0.95925,0.99964,17.12,17.12,0.0,17.12,0.0218,0.0645
2023-07-17 02:00:00,2023-07-17,2,32.81,78.37,4.82,82.73,0.0,0.0,0.0066,1.2291,1.2479,0.435,0.99036,0.98575,0.98575,0.98117,0.97624,0.98115,0.97955,0.97759,0.959,0.99964,17.35,17.35,0.0,17.35,0.0224,0.0662
2023-07-17 03:00:00,2023-07-17,3,34.47,85.77,4.51,76.52,0.0,0.0,0.003811,1.2625,1.2853,0.4488,0.99007,0.98532,0.98532,0.98059,0.97551,0.98058,0.97892,0.97692,0.95829,0.99963,17.87,17.87,0.0,17.87,0.0236,0.0696
2023-07-17 04:00:00,2023-07-17,4,33.24,86.59,5.61,78.44,0.0,0.0,0.019525,1.5686,1.5861,0.5719,0.9875,0.9816,0.9816,0.97576,0.96947,0.97571,0.97376,0.97136,0.9524,0.99953,22.13,22.14,0.0,22.14,0.0351,0.1031
2023-07-17 05:00:00,2023-07-17,5,36.19,81.7,4.97,82.85,0.0,0.0,0.008368,2.2024,2.259,0.8564,0.98168,0.9732,0.9732,0.96477,0.95715,0.96475,0.96234,0.95953,0.94031,0.99931,31.72,31.72,0.0,31.72,0.0657,0.197
2023-07-17 06:00:00,2023-07-17,6,32.37,85.52,4.88,83.29,609.09,0.0,0.007252,2.9287,3.0258,1.2275,0.97441,0.96287,0.96287,0.9514,0.94092,0.95138,0.94806,0.94437,0.92141,0.99904,42.89,42.89,0.0,42.89,0.1187,0.3541
2023-07-17 07:00:00,2023-07-17,7,35.89,83.19,4.89,82.77,582.79,0.091114,0.007457,3.6672,3.7461,1.6187,0.96699,0.95249,0.95249,0.93805,0.92521,0.93803,0.9338,0.92946,0.90111,0.99876,53.61,53.7,0.1,53.7,0.183,0.5464
2023-07-17 08:00:00,2023-07-17,8,35.36,85.77,5.7,74.19,598.16,0.199128,0.015096,3.785,3.8258,1.6709,0.96603,0.95117,0.95121,0.93633,0.9247,0.93629,0.93217,0.92834,0.90409,0.99872,54.85,55.28,0.46,55.28,0.1871,0.5668
2023-07-17 09:00:00,2023-07-17,9,33.48,85.81,6.32,80.32,614.01,0.269936,0.040216,3.6073,3.6,1.5598,0.96815,0.95417,0.95425,0.9402,0.92965,0.9401,0.9362,0.93277,0.91201,0.9988,51.54,52.33,0.83,52.33,0.1659,0.5043
2023-07-17 10:00:00,2023-07-17,10,32.68,81.47,6.24,80.2,596.47,0.32158,0.037424,3.3909,3.3437,1.4294,0.97063,0.95769,0.9578,0.94466,0.93559,0.94456,0.94101,0.93808,0.91845,0.9989,47.77,48.88,1.18,48.88,0.1426,0.4367
2023-07-17 11:00:00,2023-07-17,11,34.9,79.75,5.66,74.58,623.83,0.399509,0.020559,3.4063,3.3295,1.4368,0.97053,0.95759,0.95777,0.9444,0.93535,0.94434,0.94079,0.93786,0.91817,0.9989,47.64,49.35,1.82,49.35,0.1434,0.4375
2023-07-17 12:00:00,2023-07-17,12,32.65,80.59,5.11,80.22,662.26,0.412195,0.010247,3.3192,3.2376,1.3889,0.97144,0.95888,0.95907,0.94601,0.93744,0.94598,0.94252,0.93975,0.92027,0.99893,46.28,48.1,1.94,48.1,0.1355,0.4139
2023-07-17 13:00:00,2023-07-17,13,34.78,83.65,7.26,81.49,638.84,0.37844,0.085134,3.5014,3.3689,1.4712,0.96991,0.95676,0.95693,0.94357,0.93453,0.94335,0.93977,0.93693,0.9174,0.99888,48.29,49.83,1.64,49.83,0.1478,0.4542
2023-07-17 14:00:00,2023-07-17,14,35.16,82.58,6.59,82.26,665.77,0.350399,0.05064,3.7181,3.65,1.6088,0.96727,0.95302,0.95316,0.93869,0.92792,0.93855,0.93454,0.93108,0.91006,0.99877,52.4,53.73,1.41,53.73,0.1734,0.5263
2023-07-17 15:00:00,2023-07-17,15,36.14,81.08,5.54,80.57,658.7,0.288723,0.017983,3.8264,3.8217,1.686,0.96579,0.95088,0.95098,0.93591,0.92379,0.93586,0.93162,0.92764,0.90198,0.99872,54.88,55.78,0.96,55.78,0.1903,0.5727
2023-07-17 16:00:00,2023-07-17,16,33.91,86.07,6.79,74.99,632.72,0.208815,0.059723,3.8701,3.8565,1.7075,0.96539,0.95033,0.95038,0.93541,0.92239,0.93526,0.93092,0.92662,0.89842,0.9987,55.41,55.89,0.5,55.89,0.196,0.5879
2023-07-17 17:00:00,2023-07-17,17,35.65,80.3,5.57,77.83,611.81,0.101278,0.018553,3.728,3.7903,1.649,0.96644,0.95173,0.95174,0.93712,0.92399,0.93707,0.93278,0.92836,0.89915,0.99874,54.31,54.42,0.12,54.42,0.1885,0.5626
2023-07-17 18:00:00,2023-07-17,18,35.38,80.91,5.99,81.34,652.5,0.0,0.029472,3.4954,3.5677,1.5333,0.96863,0.95481,0.95481,0.94114,0.92748,0.94107,0.93686,0.93217,0.9008,0.99882,51.01,51.02,0.0,51.02,0.1728,0.5096
2023-07-17 19:00:00,2023-07-17,19,34.14,77.18,5.1,79.59,0.0,0.0,0.010109,2.9985,3.1098,1.2896,0.97326,0.96132,0.96132,0.94946,0.93658,0.94944,0.94562,0.94108,0.91098,0.999,44.22,44.22,0.0,44.22,0.1357,0.3956
2023-07-17 20:00:00,2023-07-17,20,33.4,80.77,4.31,78.13,0.0,0.0,0.002489,2.492,2.5844,1.0277,0.97835,0.96852,0.96852,0.95873,0.94712,0.95873,0.95532,0.95116,0.92422,0.99919,36.52,36.52,0.0,36.52,0.0978,0.2813
2023-07-17 21:00:00,2023-07-17,21,35.28,82.7,4.12,83.38,0.0,0.0,0.001557,2.116,2.1865,0.8408,0.98205,0.9738,0.9738,0.96557,0.9554,0.96557,0.96263,0.95891,0.93557,0.99933,30.76,30.76,0.0,30.76,0.0719,0.2061
2023-07-17 22:00:00,2023-07-17,22,34.25,85.74,5.78,77.33,0.0,0.0,0.023558,1.835,1.8675,0.7033,0.98485,0.97782,0.97782,0.97088,0.96171,0.97082,0.96815,0.96478,0.94435,0.99943,26.2,26.2,0.0,26.2,0.0546,0.1553
2023-07-17 23:00:00,2023-07-17,23,35.49,85.39,5.12,81.31,0.0,0.0,0.010516,1.6085,1.6402,0.5971,0.98699,0.98087,0.98087,0.9748,0.96737,0.97477,0.97253,0.96975,0.95096,0.99951,22.91,22.92,0.0,22.92,0.04,0.1152
2023-07-18 00:00:00,2023-07-18,0,28.56,78.8,3.36,72.61,0.0,0.0,5e-05,1.3626,1.3936,0.4923,0.98915,0.98399,0.98399,0.97884,0.97292,0.97884,0.97698,0.97469,0.95588,0.99959,19.4,19.4,0.0,19.4,0.0284,0.0827
2023-07-18 01:00:00,2023-07-18,1,29.08,86.81,3.86,71.09,0.0,0.0,0.000702,1.2306,1.2557,0.437,0.99031,0.98568,0.98568,0.98105,0.97612,0.98105,0.97944,0.97747,0.95863,0.99964,17.45,17.45,0.0,17.45,0.0227,0.067
2023-07-18 02:00:00,2023-07-18,2,28.14,81.11,5.09,76.6,0.0,0.0,0.009966,1.2379,1.2538,0.4384,0.9903,0.98566,0.98566,0.98106,0.97602,0.98103,0.9794,0.9774,0.95854,0.99964,17.43,17.44,0.0,17.44,0.0229,0.0674
2023-07-18 03:00:00,2023-07-18,3,30.17,83.75,3.98,71.2,0.0,0.0,0.001044,1.2469,1.2722,0.4438,0.99017,0.98547,0.98547,0.98079,0.97569,0.98078,0.97913,0.97711,0.95826,0.99963,17.69,17.69,0.0,17.69,0.0234,0.069
2023-07-18 04:00:00,2023-07-18,4,30.01,83.23,4.78,77.5,0.0,0.0,0.00615,1.4725,1.4997,0.5335,0.98828,0.98272,0.98272,0.97719,0.97141,0.97718,0.97535,0.97311,0.95436,0.99956,20.9,20.9,0.0,20.9,0.0311,0.0918
2023-07-18 05:00:00,2023-07-18,5,28.44,80.05,5.17,68.97,0.0,0.0,0.011171,2.1434,2.1943,0.8279,0.98226,0.97402,0.97402,0.96585,0.95828,0.96582,0.96345,0.96066,0.9419,0.99933,30.8,30.8,0.0,30.8,0.0623,0.1864
2023-07-18 06:00:00,2023-07-18,6,31.04,83.5,3.55,70.18,583.39,0.0,0.000179,2.9367,3.0416,1.2334,0.97429,0.96269,0.96269,0.95115,0.94081,0.95115,0.94786,0.94422,0.92153,0.99903,43.11,43.11,0.0,43.11,0.1192,0.3567
2023-07-18 07:00:00,2023-07-18,7,29.91,82.32,4.51,69.79,589.61,0.106438,0.003742,3.3601,3.4581,1.4549,0.97006,0.95677,0.95678,0.94351,0.93203,0.9435,0.93966,0.93576,0.91089,0.99887,49.28,49.41,0.13,49.41,0.1537,0.4601
2023-07-18 08:00:00,2023-07-18,8,31.43,83.96,3.94,72.17,619.89,0.210888,0.00091,3.5785,3.6383,1.5614,0.96807,0.954,0.95406,0.93991,0.92877,0.9399,0.93593,0.93223,0.90921,0.9988,52.01,52.49,0.51,52.49,0.1686,0.5092
2023-07-18 09:00:00,2023-07-18,9,31.51,86.61,6.15,75.68,616.85,0.072015,0.034428,3.5369,3.5881,1.5275,0.9687,0.95486,0.95486,0.94116,0.93097,0.94107,0.93725,0.93394,0.91416,0.99882,51.23,51.29,0.06,51.29,0.1609,0.492
2023-07-18 10:00:00,2023-07-18,10,28.94,83.08,6.0,71.39,581.02,0.345192,0.02966,3.2738,3.2161,1.3648,0.97187,0.95943,0.95957,0.94686,0.93832,0.94678,0.94337,0.94061,0.92107,0.99895,45.89,47.17,1.36,47.17,0.1321,0.4046
2023-07-18 11:00:00,2023-07-18,11,29.17,81.32,4.55,69.44,606.76,0.410284,0.004087,3.2415,3.1667,1.3485,0.97221,0.95994,0.96013,0.94735,0.93881,0.94734,0.94392,0.94114,0.92173,0.99896,45.21,47.02,1.92,47.02,0.1295,0.3945
2023-07-18 12:00:00,2023-07-18,12,30.02,78.42,6.81,77.13,629.27,0.405681,0.060608,3.2811,3.1517,1.3541,0.97214,0.95989,0.96007,0.94747,0.93874,0.94731,0.94386,0.94108,0.92174,0.99896,45.06,46.82,1.87,46.82,0.1298,0.3958
2023-07-18 13:00:00,2023-07-18,13,29.94,85.91,6.73,76.83,598.99,0.374249,0.056774,3.3901,3.287,1.4176,0.9709,0.95813,0.95829,0.94523,0.93645,0.94509,0.94158,0.93879,0.91928,0.99891,47.02,48.53,1.6,48.53,0.1397,0.4285
2023-07-18 14:00:00,2023-07-18,14,29.49,80.36,5.01,72.56,556.09,0.326309,0.008952,3.5017,3.4894,1.5015,0.96925,0.95573,0.95585,0.94204,0.93177,0.94202,0.93814,0.93478,0.91465,0.99885,49.9,51.05,1.22,51.05,0.1565,0.4734
2023-07-18 15:00:00,2023-07-18,15,30.99,85.5,6.3,75.93,641.97,0.296554,0.03936,3.6324,3.6124,1.5729,0.96791,0.95387,0.95397,0.93979,0.92831,0.93969,0.93562,0.93184,0.90831,0.9988,51.76,52.71,1.01,52.71,0.17,0.5113
2023-07-18 16:00:00,2023-07-18,16,28.48,86.97,6.54,77.97,622.35,0.198723,0.048637,3.5896,3.6089,1.5599,0.96813,0.95414,0.95418,0.94025,0.92812,0.94012,0.93605,0.93201,0.90606,0.9988,51.65,52.08,0.45,52.08,0.1702,0.5098
2023-07-18 17:00:00,2023-07-18,17,28.8,78.68,5.01,72.91,558.6,0.097602,0.008914,3.5,3.5866,1.5296,0.96866,0.95482,0.95483,0.94105,0.92862,0.94102,0.93694,0.93273,0.90532,0.99882,51.22,51.33,0.11,51.33,0.1678,0.5001
2023-07-18 18:00:00,2023-07-18,18,28.49,81.16,4.48,69.69,638.2,0.0,0.003551,3.3669,3.4739,1.4725,0.96975,0.95636,0.95636,0.94304,0.93001,0.94303,0.93899,0.93448,0.90464,0.99886,49.56,49.57,0.0,49.57,0.1619,0.4783
2023-07-18 19:00:00,2023-07-18,19,29.6,84.51,5.63,76.33,0.0,0.0,0.019868,2.9348,3.0361,1.2553,0.97393,0.96228,0.96228,0.95073,0.93781,0.95067,0.94686,0.94232,0.91219,0.99902,43.15,43.15,0.0,43.15,0.1309,0.3803
2023-07-18 20:00:00,2023-07-18,20,31.29,83.52,5.1,72.58,0.0,0.0,0.010202,2.4085,2.4859,0.9791,0.9793,0.96987,0.96987,0.9605,0.94947,0.96047,0.95723,0.95327,0.92795,0.99922,35.09,35.09,0.0,35.09,0.0897,0.2584
2023-07-18 21:00:00,2023-07-18,21,31.24,85.29,4.6,77.78,0.0,0.0,0.004461,2.155,2.2269,0.8631,0.98162,0.9732,0.9732,0.96481,0.95417,0.9648,0.96175,0.95787,0.93318,0.99931,31.36,31.36,0.0,31.36,0.076,0.2171
2023-07-18 22:00:00,2023-07-18,22,31.73,83.23,4.87,71.79,0.0,0.0,0.00718,1.8258,1.8743,0.7024,0.98485,0.97781,0.97781,0.97081,0.96174,0.97079,0.96814,0.96479,0.94452,0.99943,26.28,26.28,0.0,26.28,0.0545,0.1552
2023-07-18 23:00:00,2023-07-18,23,30.04,81.27,4.28,74.72,0.0,0.0,0.002287,1.5847,1.6239,0.5889,0.98715,0.9811,0.9811,0.97507,0.96775,0.97507,0.97285,0.97008,0.95092,0.99952,22.68,22.68,0.0,22.68,0.0393,0.1131
2023-07-19 00:00:00,2023-07-19,0,31.6,67.53,4.09,65.79,0.0,0.0,0.001419,1.4099,1.4415,0.5118,0.98875,0.9834,0.9834,0.97807,0.9719,0.97807,0.97614,0.97376,0.95495,0.99958,20.08,20.08,0.0,20.08,0.0304,0.0882
2023-07-19 01:00:00,2023-07-19,1,30.8,66.63,3.35,69.78,0.0,0.0,4.8e-05,1.2447,1.2709,0.4429,0.99019,0.9855,0.9855,0.98081,0.97578,0.98081,0.97917,0.97717,0.95832,0.99963,17.67,17.67,0.0,17.67,0.0233,0.0686
2023-07-19 02:00:00,2023-07-19,2,34.14,65.85,3.79,66.53,0.0,0.0,0.000532,1.2282,1.2534,0.4359,0.99034,0.98571,0.98571,0.98109,0.97619,0.98109,0.97948,0.97753,0.95884,0.99964,17.42,17.42,0.0,17.42,0.0225,0.0666
2023-07-19 03:00:00,2023-07-19,3,32.15,69.4,5.04,66.21,0.0,0.0,0.009384,1.2221,1.238,0.4321,0.99043,0.98585,0.98585,0.98131,0.97645,0.98128,0.97969,0.97775,0.95868,0.99964,17.21,17.21,0.0,17.21,0.0222,0.0657
2023-07-19 04:00:00,2023-07-19,4,32.97,67.02,3.25,66.61,0.0,0.0,1.7e-05,1.5086,1.5437,0.5506,0.98792,0.9822,0.9822,0.97649,0.97045,0.97649,0.97459,0.97225,0.95324,0.99955,21.52,21.52,0.0,21.52,0.0331,0.0974
2023-07-19 05:00:00,2023-07-19,5,32.59,73.3,4.59,72.78,0.0,0.0,0.004412,2.2012,2.2622,0.8574,0.98166,0.97317,0.97317,0.96471,0.95703,0.9647,0.96229,0.95945,0.94016,0.99931,31.77,31.77,0.0,31.77,0.066,0.1978
2023-07-19 06:00:00,2023-07-19,6,33.67,74.27,4.6,67.94,768.36,0.0,0.004506,3.0285,3.1358,1.285,0.9733,0.96132,0.96132,0.9494,0.93841,0.94939,0.94593,0.94207,0.91767,0.99899,44.51,44.51,0.0,44.51,0.1281,0.3819
2023-07-19 07:00:00,2023-07-19,7,33.18,74.31,5.06,67.26,790.5,0.146432,0.009558,3.4209,3.5017,1.484,0.96953,0.95603,0.95606,0.94258,0.93087,0.94255,0.93863,0.93467,0.90937,0.99885,49.96,50.19,0.25,50.19,0.1584,0.474
2023-07-19 08:00:00,2023-07-19,8,30.38,71.12,5.14,72.04,802.18,0.273274,0.010706,3.5054,3.5328,1.5154,0.96897,0.95529,0.95538,0.94155,0.93078,0.94152,0.93765,0.93408,0.91212,0.99883,50.5,51.31,0.85,51.31,0.16,0.483
2023-07-19 09:00:00,2023-07-19,9,33.85,71.99,4.86,69.36,795.29,0.393985,0.007032,3.4756,3.4258,1.4831,0.96964,0.95632,0.9565,0.94273,0.93276,0.94271,0.93895,0.93568,0.91582,0.99886,49.04,50.71,1.77,50.71,0.1524,0.461
2023-07-19 10:00:00,2023-07-19,10,31.43,66.95,5.83,73.43,825.64,0.480004,0.024979,3.2548,3.108,1.3447,0.97235,0.96023,0.9605,0.94771,0.93928,0.94764,0.94428,0.94155,0.92211,0.99897,44.48,46.95,2.62,46.95,0.1278,0.3887
2023-07-19 11:00:00,2023-07-19,11,32.39,69.91,5.13,67.56,771.58,0.531815,0.010606,3.3897,3.221,1.418,0.97098,0.95836,0.95868,0.94517,0.93593,0.94514,0.94156,0.93854,0.91868,0.99892,46.23,49.27,3.23,49.27,0.1397,0.4211
2023-07-19 12:00:00,2023-07-19,12,34.27,73.11,6.02,67.07,783.39,0.561756,0.030278,3.3662,3.1447,1.3944,0.97148,0.95911,0.95947,0.94615,0.9372,0.94607,0.94255,0.93966,0.92011,0.99894,45.19,48.57,3.6,48.57,0.135,0.4073
2023-07-19 13:00:00,2023-07-19,13,34.35,71.5,4.91,68.0,827.55,0.567836,0.007619,3.392,3.1887,1.4148,0.97108,0.95854,0.95891,0.94534,0.93654,0.94532,0.94181,0.93895,0.91912,0.99892,45.82,49.28,3.68,49.28,0.1382,0.4177
2023-07-19 14:00:00,2023-07-19,14,31.85,74.23,6.24,66.36,811.92,0.507814,0.037383,3.4667,3.2941,1.4553,0.97027,0.95735,0.95765,0.94399,0.93408,0.9439,0.94015,0.93694,0.91732,0.99889,47.31,50.08,2.94,50.08,0.1464,0.4401
2023-07-19 15:00:00,2023-07-19,15,31.83,68.08,4.79,70.03,812.41,0.399715,0.006336,3.5324,3.492,1.5216,0.96891,0.95532,0.9555,0.94143,0.93072,0.94142,0.93754,0.93398,0.91231,0.99884,50.04,51.76,1.83,51.76,0.1599,0.481
2023-07-19 16:00:00,2023-07-19,16,33.27,70.97,4.82,73.13,819.69,0.276029,0.006645,3.7093,3.7341,1.633,0.96677,0.95224,0.95233,0.93763,0.92528,0.93762,0.93346,0.9293,0.90251,0.99875,53.54,54.37,0.87,54.37,0.1829,0.5474
2023-07-19 17:00:00,2023-07-19,17,33.5,74.06,5.36,72.49,812.67,0.142618,0.014388,3.7745,3.8247,1.6751,0.96596,0.95109,0.95111,0.93628,0.92254,0.93624,0.93182,0.92718,0.89614,0.99872,54.86,55.08,0.23,55.08,0.1948,0.5785
2023-07-19 18:00:00,2023-07-19,18,33.25,67.72,4.85,68.37,805.44,0.0,0.006993,3.4575,3.5519,1.5207,0.96886,0.95512,0.95512,0.94147,0.92771,0.94145,0.93721,0.93246,0.90068,0.99883,50.76,50.76,0.0,50.76,0.1719,0.5054
2023-07-19 19:00:00,2023-07-19,19,32.7,74.38,5.07,64.71,0.0,0.0,0.009714,3.0061,3.1146,1.2963,0.97314,0.96117,0.96117,0.94928,0.93598,0.94925,0.94533,0.94065,0.90937,0.99899,44.31,44.31,0.0,44.31,0.1384,0.4017
2023-07-19 20:00:00,2023-07-19,20,30.72,73.15,5.0,70.83,0.0,0.0,0.00884,2.4935,2.58,1.0281,0.97835,0.96853,0.96853,0.95877,0.94704,0.95874,0.95533,0.95115,0.92376,0.99919,36.47,36.47,0.0,36.47,0.0981,0.282
2023-07-19 21:00:00,2023-07-19,21,33.92,74.55,3.21,68.17,0.0,0.0,1e-05,2.0328,2.0988,0.7984,0.9829,0.97499,0.97499,0.96712,0.9575,0.96712,0.96432,0.96078,0.93895,0.99936,29.48,29.48,0.0,29.48,0.0656,0.1884
2023-07-19 22:00:00,2023-07-19,22,33.96,70.44,4.78,66.86,0.0,0.0,0.006225,1.7575,1.8029,0.6698,0.98551,0.97875,0.97875,0.97203,0.96341,0.97202,0.96948,0.96628,0.94716,0.99946,25.25,25.25,0.0,25.25,0.0501,0.1428
2023-07-19 23:00:00,2023-07-19,23,31.71,67.03,4.92,65.95,0.0,0.0,0.007808,1.5539,1.5859,0.5741,0.98746,0.98156,0.98156,0.97568,0.96848,0.97566,0.97348,0.97077,0.95189,0.99953,22.14,22.14,0.0,22.14,0.0377,0.1083
2023-07-20 00:00:00,2023-07-20,0,28.84,87.91,4.55,76.88,0.0,0.0,0.004064,1.3948,1.4232,0.5053,0.98889,0.98361,0.98361,0.97835,0.97225,0.97834,0.97643,0.97407,0.95485,0.99958,19.82,19.83,0.0,19.83,0.0298,0.0866
2023-07-20 01:00:00,2023-07-20,1,30.19,85.83,4.42,83.04,0.0,0.0,0.003138,1.2286,1.2511,0.4359,0.99034,0.98572,0.98572,0.98112,0.97616,0.98111,0.97949,0.97752,0.95869,0.99964,17.39,17.39,0.0,17.39,0.0226,0.0668
2023-07-20 02:00:00,2023-07-20,2,32.11,84.84,5.1,73.65,0.0,0.0,0.010191,1.2767,1.2935,0.4536,0.98997,0.98519,0.98519,0.98044,0.97524,0.98041,0.97873,0.97669,0.95798,0.99962,17.99,17.99,0.0,17.99,0.0241,0.071
2023-07-20 03:00:00,2023-07-20,3,29.9,80.54,4.57,81.08,0.0,0.0,0.004269,1.2317,1.2533,0.437,0.99032,0.98569,0.98569,0.98108,0.97614,0.98107,0.97945,0.97748,0.95848,0.99964,17.42,17.42,0.0,17.42,0.0227,0.0671
2023-07-20 04:00:00,2023-07-20,4,29.23,87.14,5.49,77.37,0.0,0.0,0.016963,1.5457,1.565,0.5626,0.98769,0.98187,0.98187,0.97611,0.96993,0.97607,0.97414,0.97177,0.95274,0.99954,21.83,21.83,0.0,21.83,0.0341,0.1004
2023-07-20 05:00:00,2023-07-20,5,29.19,84.57,3.84,73.39,0.0,0.0,0.000644,2.0863,2.1447,0.8027,0.98275,0.97472,0.97472,0.96672,0.95961,0.96672,0.96446,0.96181,0.94281,0.99935,30.07,30.07,0.0,30.07,0.0589,0.1769
2023-07-20 06:00:00,2023-07-20,6,31.79,88.83,5.02,77.77,709.72,0.0,0.009024,2.9419,3.0379,1.2335,0.97429,0.96271,0.96271,0.95119,0.94092,0.95117,0.94791,0.94429,0.92184,0.99903,43.06,43.07,0.0,43.07,0.1189,0.3563
2023-07-20 07:00:00,2023-07-20,7,31.39,87.42,4.98,78.04,710.49,0.117347,0.008578,3.5369,3.619,1.5475,0.96833,0.95435,0.95437,0.94043,0.92817,0.94041,0.93633,0.93219,0.90534,0.99881,51.71,51.86,0.16,51.86,0.1699,0.5078
2023-07-20 08:00:00,2023-07-20,8,29.18,88.26,5.09,79.49,693.93,0.217793,0.009969,3.4425,3.4911,1.4824,0.96957,0.9561,0.95615,0.94262,0.93222,0.94259,0.93883,0.93538,0.91436,0.99886,49.82,50.34,0.54,50.34,0.1543,0.4677
2023-07-20 09:00:00,2023-07-20,9,29.23,88.62,6.02,76.36,712.29,0.327472,0.03008,3.4613,3.4277,1.4735,0.96979,0.9565,0.95663,0.94311,0.93322,0.94303,0.93931,0.93608,0.9162,0.99887,49.01,50.17,1.23,50.17,0.1509,0.4584
2023-07-20 10:00:00,2023-07-20,10,31.18,84.92,6.0,79.64,709.36,0.384947,0.029525,3.3895,3.3096,1.4249,0.97075,0.9579,0.95807,0.94484,0.93591,0.94476,0.94121,0.93833,0.91837,0.99891,47.33,48.93,1.69,48.93,0.1414,0.4322
2023-07-20 11:00:00,2023-07-20,11,29.4,80.66,6.75,75.61,716.91,0.453992,0.05766,3.3315,3.1734,1.3792,0.97169,0.95931,0.95954,0.94665,0.93775,0.9465,0.94301,0.94015,0.9203,0.99894,45.45,47.66,2.35,47.66,0.1334,0.4055
2023-07-20 12:00:00,2023-07-20,12,29.91,81.55,5.71,82.96,627.56,0.378204,0.021739,3.3207,3.2538,1.3903,0.9714,0.95879,0.95895,0.94597,0.93705,0.94591,0.94241,0.93951,0.91996,0.99893,46.48,48.02,1.63,48.02,0.1363,0.4155
2023-07-20 13:00:00,2023-07-20,13,29.49,85.66,6.37,82.29,621.08,0.364474,0.041831,3.3893,3.3092,1.4226,0.97079,0.95795,0.9581,0.94496,0.93601,0.94485,0.9413,0.93843,0.91857,0.99891,47.32,48.75,1.52,48.75,0.1411,0.4316
2023-07-20 14:00:00,2023-07-20,14,29.07,89.37,6.24,80.32,684.3,0.368414,0.037263,3.5114,3.4432,1.4941,0.96943,0.95604,0.9562,0.94249,0.93249,0.9424,0.9386,0.93536,0.91535,0.99886,49.31,50.77,1.55,50.77,0.1539,0.4668
2023-07-20 15:00:00,2023-07-20,15,28.84,89.16,6.78,75.23,656.29,0.305501,0.059087,3.6406,3.5976,1.5721,0.96795,0.95394,0.95404,0.93993,0.92841,0.93978,0.93573,0.93197,0.90826,0.9988,51.58,52.59,1.07,52.59,0.1695,0.5099
2023-07-20 16:00:00,2023-07-20,16,31.99,86.46,6.1,78.85,643.18,0.203325,0.032816,3.7917,3.8152,1.674,0.96599,0.95114,0.95119,0.93636,0.92388,0.93628,0.93207,0.92791,0.90099,0.99872,54.74,55.19,0.48,55.19,0.1896,0.5702
2023-07-20 17:00:00,2023-07-20,17,31.52,79.71,6.52,73.9,642.89,0.111136,0.024176,3.6749,3.7298,1.62,0.96699,0.95252,0.95253,0.93815,0.92465,0.93809,0.93375,0.92919,0.89889,0.99876,53.42,53.56,0.14,53.56,0.1851,0.5493
2023-07-20 18:00:00,2023-07-20,18,30.82,83.1,4.68,78.38,712.43,0.0,0.005165,3.3717,3.4756,1.4736,0.96973,0.95633,0.95633,0.94301,0.92994,0.94299,0.93892,0.93441,0.90455,0.99886,49.59,49.59,0.0,49.59,0.1622,0.4786
2023-07-20 19:00:00,2023-07-20,19,30.74,82.76,4.42,78.34,0.0,0.0,0.003134,2.8373,2.946,1.1995,0.97498,0.96373,0.96373,0.95253,0.94052,0.95252,0.94893,0.94469,0.91688,0.99906,41.78,41.78,0.0,41.78,0.1204,0.3512
