Day,Hour,Converged,V_650_pu,V_632_pu,V_633_pu,V_645_pu,V_646_pu,V_671HV_pu,V_684HV_pu,V_692HV_pu,V_675_pu,V_680_pu,V_611_pu,V_634_pu,V_671_pu,V_684_pu,V_692_pu,Res_kW,Com_kW,Ind_kW,Crit_kW,Total_Load_kW,Solar_kW,Wind_kW,Total_DER_kW,Solar_Irr_pu,Net_Import_kW,Loss_kW,L_Main_kW,L_671_kW,L_684_kW,L_692_kW,L_675_kW,L_680_kW
12,4,1,0.99539,0.99092,0.99004,0.99092,0.99092,0.98823,0.98809,0.98724,0.98724,0.98968,0.98809,0.98376,0.97634,0.98579,0.96239,418.53,79.51,587.89,400.0,1485.93,0.1,623.57,623.67,0.0,862.26,14.352,291.48,150.41,25.78,134.87,0.0,207.58
12,5,1,0.99492,0.98988,0.98888,0.98988,0.98988,0.98684,0.98667,0.98584,0.98584,0.98817,0.98667,0.98183,0.9743,0.98397,0.96096,468.89,93.43,618.51,400.0,1580.83,24.0,572.98,596.98,0.02,983.85,16.258,340.21,181.91,30.19,134.71,0.16,190.76
12,6,1,0.99319,0.98619,0.98473,0.98619,0.98619,0.98209,0.98181,0.98111,0.98114,0.98317,0.98181,0.97448,0.96738,0.97716,0.9561,675.66,161.59,719.1,400.0,1956.35,120.0,459.79,579.79,0.1,1376.56,25.015,500.73,271.44,51.54,130.88,4.0,153.11
12,7,1,0.99094,0.98159,0.97962,0.9816,0.9816,0.97621,0.97566,0.97539,0.97562,0.97716,0.97566,0.96564,0.95802,0.96649,0.95021,909.85,320.92,878.69,400.0,2509.46,360.0,404.18,764.18,0.3,1745.28,40.198,672.05,361.42,100.36,98.86,35.99,134.6
12,8,1,0.98954,0.979,0.97681,0.979,0.979,0.97283,0.97195,0.97244,0.97321,0.97371,0.97195,0.96135,0.95173,0.95733,0.94734,1001.07,514.49,1010.3,400.0,2925.86,660.0,371.51,1031.51,0.55,1894.35,51.229,732.37,389.57,158.29,13.11,120.9,123.73
12,9,1,0.98965,0.97957,0.97774,0.97957,0.97957,0.97315,0.97199,0.97329,0.97472,0.97395,0.97199,0.9648,0.95051,0.9527,0.94816,842.16,679.83,1081.28,400.0,3003.27,900.0,337.03,1237.03,0.75,1766.24,51.492,659.42,371.14,207.61,90.37,224.67,112.26
12,10,1,0.99009,0.98081,0.97921,0.98081,0.98081,0.97474,0.97343,0.97538,0.97743,0.97544,0.97343,0.96787,0.95235,0.95157,0.9502,740.87,770.13,1071.94,400.0,2982.94,1080.0,295.3,1375.3,0.9,1607.64,49.267,564.03,310.95,234.92,188.32,323.32,98.37
12,11,1,0.99027,0.98146,0.97994,0.98146,0.98146,0.97571,0.97432,0.97665,0.97907,0.97651,0.97432,0.96914,0.95277,0.95115,0.9515,706.8,815.57,1098.06,400.0,3020.43,1176.0,337.68,1513.68,0.98,1506.75,49.46,500.72,259.62,248.72,248.05,383.2,112.48
12,12,1,0.99047,0.98197,0.9803,0.98197,0.98197,0.97682,0.97552,0.97783,0.98036,0.97775,0.97552,0.96851,0.95427,0.95386,0.95272,771.27,760.96,1081.07,400.0,3013.3,1200.0,395.13,1595.13,1.0,1418.17,47.461,465.73,203.21,233.21,263.78,398.97,131.6
12,13,1,0.99012,0.98122,0.97956,0.98122,0.98122,0.97563,0.97425,0.97657,0.979,0.97659,0.97425,0.96784,0.95233,0.95131,0.95142,766.18,807.89,1114.44,400.0,3088.51,1176.0,405.77,1581.77,0.98,1506.74,50.485,501.3,240.11,246.43,248.07,383.2,135.13
12,14,1,0.99018,0.98121,0.97955,0.98121,0.98121,0.97555,0.97421,0.97625,0.9784,0.97663,0.97421,0.96786,0.95247,0.95185,0.9511,764.29,786.77,1104.31,400.0,3055.37,1104.0,458.04,1562.04,0.92,1493.33,49.307,518.99,258.35,240.19,202.8,337.83,152.53
12,15,1,0.98998,0.9805,0.97884,0.9805,0.9805,0.97435,0.97303,0.97464,0.97626,0.97548,0.97303,0.96711,0.95148,0.95107,0.94947,765.89,773.9,1093.05,400.0,3032.84,960.0,478.9,1438.9,0.8,1593.94,50.151,587.17,325.43,235.83,120.84,255.57,159.46
12,16,1,0.98963,0.97943,0.97751,0.97943,0.97943,0.97307,0.97182,0.9728,0.97371,0.97436,0.97182,0.96395,0.95163,0.95111,0.94768,881.35,730.61,1026.17,400.0,3038.13,720.0,548.79,1268.79,0.6,1769.34,52.038,679.18,377.47,222.53,9.75,143.86,182.71
12,17,1,0.98907,0.978,0.97572,0.978,0.978,0.97151,0.97041,0.97076,0.97107,0.973,0.97041,0.95956,0.95021,0.95219,0.9457,1043.44,643.03,1017.96,400.0,3104.43,420.0,629.61,1049.61,0.35,2054.82,57.154,773.68,415.83,196.06,84.58,48.98,209.57
12,18,1,0.98924,0.97822,0.97536,0.97822,0.97822,0.9729,0.9721,0.97192,0.97194,0.97447,0.9721,0.95518,0.95515,0.95882,0.94683,1293.8,466.9,855.02,400.0,3015.72,120.0,663.66,783.66,0.1,2232.06,54.991,784.84,341.81,144.0,129.95,4.0,220.9
12,19,1,0.98921,0.97813,0.97484,0.97813,0.97813,0.97366,0.9731,0.97265,0.97265,0.97519,0.9731,0.95151,0.95751,0.96386,0.94754,1486.35,324.1,780.41,400.0,2990.86,24.0,650.52,674.52,0.02,2316.34,55.992,790.19,281.34,100.81,134.01,0.16,216.53
12,20,1,0.99001,0.97982,0.97652,0.97982,0.97982,0.97623,0.97589,0.97522,0.97522,0.97784,0.97589,0.95317,0.96146,0.9702,0.95004,1490.06,198.86,717.39,400.0,2806.31,0.1,685.33,685.43,0.0,2120.88,49.825,719.72,210.72,62.56,134.91,0.0,228.1
12,21,1,0.99103,0.98187,0.97886,0.98188,0.98188,0.97875,0.97854,0.97774,0.97774,0.98021,0.97854,0.95755,0.96559,0.97502,0.95263,1368.77,122.31,642.75,400.0,2533.83,0.1,624.75,624.85,0.0,1908.98,41.323,648.16,181.75,38.82,134.91,0.0,207.97
12,22,1,0.99211,0.98405,0.98155,0.98405,0.98405,0.981,0.98083,0.97999,0.97999,0.98235,0.98083,0.96388,0.9683,0.97813,0.95494,1145.43,93.94,621.91,400.0,2261.28,0.1,579.22,579.32,0.0,1681.96,32.589,570.22,181.0,30.0,134.9,0.0,192.83
12,23,1,0.99364,0.98721,0.98541,0.98721,0.98721,0.98436,0.98423,0.98336,0.98336,0.98566,0.98423,0.97274,0.97267,0.98198,0.95841,831.95,77.67,575.85,400.0,1885.47,0.1,557.3,557.4,0.0,1328.07,22.331,449.26,167.68,24.99,134.89,0.0,185.55
13,0,1,0.9948,0.98966,0.98838,0.98966,0.98966,0.98708,0.98694,0.98608,0.98608,0.98847,0.98694,0.97935,0.97603,0.98464,0.9612,598.12,79.4,546.17,400.0,1623.69,0.1,600.05,600.15,0.0,1023.54,16.428,345.89,144.08,25.69,134.88,0.0,199.76
13,1,1,0.99519,0.99048,0.98939,0.99048,0.99048,0.98794,0.9878,0.98695,0.98695,0.98935,0.9878,0.98172,0.97699,0.98551,0.96208,509.78,79.03,542.21,400.0,1531.02,0.1,608.41,608.51,0.0,922.51,14.818,311.77,139.89,25.61,134.89,0.0,202.55
13,2,1,0.99543,0.99099,0.99002,0.99099,0.99099,0.98848,0.98834,0.98748,0.98748,0.98989,0.98834,0.9832,0.97766,0.98603,0.96264,454.51,79.74,535.86,400.0,1470.11,0.1,608.72,608.82,0.0,861.29,13.873,291.04,137.89,25.87,134.88,0.0,202.65
13,3,1,0.99553,0.99123,0.99031,0.99123,0.99123,0.98876,0.98861,0.98776,0.98776,0.99025,0.98861,0.98383,0.97769,0.98624,0.96293,432.14,81.71,548.01,400.0,1461.86,0.1,641.87,641.97,0.0,819.89,13.658,277.15,131.59,26.52,134.88,0.0,213.66
13,4,1,0.99553,0.99125,0.99037,0.99125,0.99125,0.98874,0.9886,0.98774,0.98774,0.99032,0.9886,0.98417,0.97686,0.98629,0.96291,413.83,79.52,587.71,400.0,1481.06,0.1,680.44,680.54,0.0,800.52,14.002,270.81,131.42,25.81,134.87,0.0,226.48
13,5,1,0.99489,0.98986,0.98882,0.98986,0.98986,0.98691,0.98674,0.98592,0.98592,0.98833,0.98674,0.98148,0.97432,0.98389,0.96103,487.82,98.47,620.85,400.0,1607.14,24.0,612.3,636.3,0.02,970.84,16.411,335.87,171.22,31.82,134.71,0.16,203.83
13,6,1,0.99319,0.9862,0.98472,0.9862,0.9862,0.98216,0.98188,0.98118,0.98121,0.98327,0.98188,0.9743,0.96753,0.97723,0.95617,686.35,161.42,715.26,400.0,1963.03,120.0,472.8,592.8,0.1,1370.23,24.981,498.62,265.75,51.5,130.88,4.0,157.43
13,7,1,0.99124,0.98223,0.98033,0.98223,0.98223,0.97703,0.97649,0.97621,0.97643,0.97802,0.97649,0.9669,0.95931,0.96751,0.95105,875.72,313.86,857.05,400.0,2446.63,360.0,421.09,781.09,0.3,1665.54,37.823,645.05,346.34,98.35,98.86,35.99,140.23
13,8,1,0.98961,0.97909,0.97697,0.97909,0.97909,0.97284,0.97195,0.97245,0.97322,0.97362,0.97195,0.96193,0.95196,0.95724,0.94734,974.31,517.76,999.86,400.0,2891.93,660.0,331.71,991.71,0.55,1900.22,50.721,734.03,400.33,159.27,13.12,120.9,110.49
13,9,1,0.98979,0.97984,0.9781,0.97984,0.97984,0.97338,0.97223,0.97352,0.97495,0.97413,0.97223,0.96579,0.95073,0.95305,0.94838,802.18,675.65,1081.9,400.0,2959.73,900.0,318.05,1218.05,0.75,1741.68,50.514,651.25,376.62,206.47,90.3,224.67,105.94
13,10,1,0.99007,0.98078,0.97914,0.98078,0.98078,0.97478,0.97348,0.97541,0.97746,0.9755,0.97348,0.96756,0.95224,0.95197,0.95023,756.78,757.57,1078.21,400.0,2992.56,1080.0,308.45,1388.45,0.9,1604.11,49.288,563.55,305.05,231.24,188.31,323.32,102.75
13,11,1,0.99033,0.98159,0.98005,0.98159,0.98159,0.97593,0.97459,0.97687,0.9793,0.97678,0.97459,0.96919,0.95262,0.95221,0.95173,711.32,787.59,1115.52,400.0,3014.43,1176.0,358.53,1534.53,0.98,1479.9,48.971,493.03,250.48,240.62,248.05,383.2,119.42
13,12,1,0.99061,0.98228,0.98069,0.98228,0.98228,0.97714,0.97583,0.97815,0.98067,0.9781,0.97583,0.96946,0.95447,0.95404,0.95305,735.29,765.54,1086.9,400.0,2987.73,1200.0,412.09,1612.09,1.0,1375.64,46.763,451.21,200.98,234.71,263.8,398.97,137.24
13,13,1,0.99015,0.98128,0.97957,0.98128,0.98128,0.97583,0.97449,0.97677,0.9792,0.9768,0.97449,0.96746,0.95277,0.95205,0.95163,790.52,789.47,1104.01,400.0,3084.0,1176.0,412.12,1588.12,0.98,1495.88,49.912,498.45,229.07,241.13,248.07,383.2,137.25
13,14,1,0.99023,0.98134,0.9797,0.98134,0.98134,0.97572,0.9744,0.97643,0.97857,0.97685,0.9744,0.96812,0.95226,0.95246,0.95128,756.91,771.98,1121.96,400.0,3050.85,1104.0,479.02,1583.02,0.92,1467.83,49.034,511.15,253.07,235.93,202.8,337.82,159.5
13,15,1,0.99022,0.98103,0.97933,0.98103,0.98103,0.97522,0.97395,0.97551,0.97713,0.97642,0.97395,0.96738,0.95297,0.95282,0.95033,780.4,743.42,1065.47,400.0,2989.29,960.0,511.33,1471.33,0.8,1517.96,47.727,563.05,296.71,227.28,120.7,255.59,170.26
13,16,1,0.98976,0.97967,0.97778,0.97967,0.97967,0.97339,0.97219,0.97312,0.97403,0.97464,0.97219,0.96437,0.95211,0.95215,0.94799,871.99,706.32,1018.9,400.0,2997.21,720.0,531.61,1251.61,0.6,1745.6,50.75,672.17,373.75,215.52,9.65,143.86,176.99
13,17,1,0.98927,0.97842,0.97614,0.97842,0.97842,0.97214,0.97102,0.97139,0.9717,0.97364,0.97102,0.96001,0.95203,0.95237,0.94631,1042.14,657.69,963.49,400.0,3063.32,420.0,636.05,1056.05,0.35,2007.27,55.071,756.94,399.81,200.65,84.76,48.98,211.72
13,18,1,0.98925,0.97818,0.97544,0.97818,0.97818,0.9726,0.97179,0.97162,0.97164,0.97402,0.97179,0.95604,0.95458,0.9584,0.94654,1245.49,471.13,867.02,400.0,2983.64,120.0,600.81,720.81,0.1,2262.83,54.817,794.71,368.04,145.18,129.86,4.0,200.0
13,19,1,0.98928,0.97828,0.97503,0.97828,0.97828,0.97378,0.97323,0.97278,0.97278,0.97531,0.97323,0.95203,0.95759,0.964,0.94766,1466.88,323.68,782.79,400.0,2973.35,24.0,647.67,671.67,0.02,2301.68,55.25,785.13,283.03,100.71,134.05,0.16,215.58
13,20,1,0.99002,0.97987,0.97654,0.97987,0.97987,0.97638,0.97603,0.97538,0.97538,0.97805,0.97603,0.95295,0.96181,0.97028,0.95019,1504.61,201.18,708.23,400.0,2814.02,0.1,708.35,708.45,0.0,2105.57,49.877,714.6,200.68,63.31,134.91,0.0,235.75
13,21,1,0.99122,0.9823,0.97936,0.9823,0.9823,0.97928,0.97907,0.97828,0.97828,0.98086,0.97907,0.95852,0.96589,0.9756,0.95318,1340.07,120.98,654.51,400.0,2515.56,0.1,674.56,674.66,0.0,1840.9,39.94,625.07,168.75,38.45,134.91,0.0,224.53
13,22,1,0.99222,0.98429,0.9818,0.98429,0.98429,0.98135,0.98119,0.98035,0.98035,0.98271,0.98119,0.96415,0.96921,0.97843,0.95531,1143.81,95.69,595.93,400.0,2235.43,0.1,581.89,581.99,0.0,1653.44,31.803,560.44,171.9,30.57,134.9,0.0,193.72
13,23,1,0.99375,0.98746,0.98568,0.98746,0.98746,0.98474,0.9846,0.98374,0.98374,0.98609,0.9846,0.97306,0.97333,0.98235,0.9588,828.08,78.12,562.36,400.0,1868.56,0.1,578.58,578.68,0.0,1289.88,21.735,436.35,156.19,25.15,134.89,0.0,192.62
14,0,1,0.99464,0.98926,0.98797,0.98926,0.98926,0.98645,0.98631,0.98546,0.98546,0.98766,0.98631,0.97887,0.97556,0.98394,0.96056,602.79,81.94,538.25,400.0,1622.98,0.1,520.09,520.19,0.0,1102.79,16.933,372.41,168.86,26.47,134.88,0.0,173.17
14,1,1,0.99493,0.98988,0.98877,0.98988,0.98988,0.98708,0.98693,0.98608,0.98608,0.98836,0.98693,0.98087,0.97567,0.9846,0.9612,524.13,80.45,563.45,400.0,1568.03,0.1,552.85,552.95,0.0,1015.08,15.862,342.89,166.0,26.03,134.89,0.0,184.07
14,2,1,0.99563,0.99146,0.99053,0.99146,0.99146,0.98915,0.98901,0.98815,0.98815,0.99071,0.98901,0.98395,0.97833,0.98672,0.96333,438.34,78.69,536.09,400.0,1453.12,0.1,672.96,673.06,0.0,780.06,13.338,263.81,116.24,25.56,134.87,0.0,224.0
14,3,1,0.99566,0.99158,0.99067,0.99158,0.99158,0.98931,0.98917,0.98832,0.98832,0.99099,0.98917,0.98426,0.97797,0.98686,0.9635,427.64,79.54,561.69,400.0,1468.87,0.1,724.13,724.23,0.0,744.64,13.493,252.05,108.12,25.85,134.87,0.0,241.0
14,4,1,0.99543,0.99098,0.9901,0.99098,0.99098,0.98828,0.98814,0.98729,0.98729,0.9897,0.98814,0.98392,0.97659,0.98576,0.96244,412.26,81.86,578.06,400.0,1472.18,0.1,610.68,610.78,0.0,861.4,14.157,291.08,152.12,26.54,134.85,0.0,203.29
14,5,1,0.99494,0.98996,0.98895,0.98996,0.98996,0.98701,0.98684,0.98601,0.98602,0.9884,0.98684,0.98177,0.97456,0.98409,0.96113,477.0,95.03,614.11,400.0,1586.14,24.0,597.57,621.57,0.02,964.57,16.136,333.74,172.75,30.72,134.71,0.16,198.93
14,6,1,0.99317,0.98615,0.98468,0.98615,0.98615,0.98208,0.9818,0.9811,0.98113,0.98316,0.9818,0.97429,0.96748,0.97709,0.95608,684.42,163.56,714.01,400.0,1961.99,120.0,462.27,582.27,0.1,1379.72,25.068,501.76,269.51,52.17,130.88,4.0,153.93
14,7,1,0.99093,0.98157,0.97963,0.98157,0.98157,0.97608,0.97553,0.97526,0.97549,0.977,0.97553,0.96595,0.95751,0.96645,0.95008,890.88,317.81,896.1,400.0,2504.79,360.0,392.41,752.41,0.3,1752.38,40.429,674.55,370.32,99.38,98.86,35.99,130.68
14,8,1,0.98958,0.97905,0.97691,0.97905,0.97905,0.97282,0.97192,0.97243,0.9732,0.97366,0.97192,0.96176,0.95184,0.95701,0.94733,981.42,524.92,1004.88,400.0,2911.22,660.0,355.48,1015.48,0.55,1895.74,50.998,732.36,396.24,161.41,13.11,120.9,118.4
14,9,1,0.98943,0.97908,0.97728,0.97908,0.97908,0.97235,0.9712,0.97249,0.97392,0.97305,0.9712,0.96452,0.94867,0.95203,0.94738,830.18,675.85,1130.98,400.0,3037.01,900.0,298.27,1198.27,0.75,1838.74,53.842,682.91,398.31,206.09,90.59,224.66,99.35
14,10,1,0.98999,0.98064,0.97897,0.98064,0.98064,0.97463,0.97335,0.97526,0.97732,0.97541,0.97335,0.96717,0.95166,0.95197,0.95008,770.21,752.81,1098.12,400.0,3021.14,1080.0,330.91,1410.91,0.9,1610.23,49.997,565.99,302.89,229.77,188.31,323.31,110.23
14,11,1,0.9905,0.98198,0.98044,0.98198,0.98198,0.97653,0.97519,0.97746,0.97989,0.97742,0.97519,0.96957,0.95386,0.95287,0.95234,711.84,784.85,1086.27,400.0,2982.96,1176.0,379.08,1555.08,0.98,1427.88,47.415,475.52,233.02,240.11,248.08,383.21,126.26
14,12,1,0.99056,0.98217,0.98055,0.98217,0.98217,0.97703,0.97572,0.97805,0.98057,0.97799,0.97572,0.96908,0.95454,0.95386,0.95294,750.65,768.17,1078.85,400.0,2997.67,1200.0,406.49,1606.49,1.0,1391.18,46.981,456.32,200.86,235.44,263.79,398.97,135.38
14,13,1,0.99016,0.98128,0.97962,0.98128,0.98128,0.97574,0.97435,0.97667,0.9791,0.9767,0.97435,0.96787,0.95272,0.95124,0.95153,767.92,813.41,1101.49,400.0,3082.82,1176.0,406.88,1582.88,0.98,1499.94,50.185,498.73,236.99,248.1,248.07,383.2,135.5
14,14,1,0.99029,0.98147,0.97985,0.98147,0.98147,0.97587,0.97454,0.97658,0.97872,0.977,0.97454,0.96842,0.95274,0.9523,0.95143,747.33,782.55,1107.19,400.0,3037.07,1104.0,478.59,1582.59,0.92,1454.48,48.57,506.15,251.38,239.11,202.8,337.83,159.36
14,15,1,0.99011,0.98084,0.97917,0.98084,0.98084,0.9749,0.9736,0.97519,0.97681,0.97618,0.9736,0.9674,0.9518,0.95205,0.95001,768.76,758.78,1104.38,400.0,3031.92,960.0,545.8,1505.8,0.8,1526.12,49.187,565.33,302.86,231.65,120.7,255.57,181.71
14,16,1,0.98968,0.97957,0.97765,0.97957,0.97957,0.9733,0.97209,0.97303,0.97395,0.97469,0.97209,0.96406,0.95139,0.9519,0.94791,883.24,711.69,1048.15,400.0,3043.08,720.0,588.35,1308.35,0.6,1734.73,51.677,668.55,366.32,217.07,9.68,143.86,195.86
14,17,1,0.98908,0.978,0.97563,0.978,0.978,0.97166,0.97059,0.97091,0.97122,0.9731,0.97059,0.95887,0.95116,0.95274,0.94585,1080.87,629.57,981.24,400.0,3091.68,420.0,608.41,1028.41,0.35,2063.27,56.659,777.02,406.43,192.14,84.62,48.98,202.53
14,18,1,0.98897,0.97761,0.97472,0.97761,0.97761,0.97204,0.97121,0.97105,0.97108,0.97349,0.97121,0.95426,0.95406,0.95753,0.94599,1309.8,481.75,864.77,400.0,3056.32,120.0,613.76,733.76,0.1,2322.56,57.49,814.78,365.83,148.21,129.7,4.0,204.31
14,19,1,0.98889,0.97747,0.97405,0.97747,0.97747,0.97289,0.97232,0.97189,0.97189,0.97439,0.97232,0.94984,0.95653,0.96296,0.9468,1539.56,328.88,789.52,400.0,3057.96,24.0,637.62,661.62,0.02,2396.34,59.129,817.18,289.84,102.11,133.79,0.16,212.24
14,20,1,0.99,0.97985,0.97651,0.97985,0.97985,0.97637,0.97603,0.97536,0.97536,0.9781,0.97603,0.9529,0.96138,0.97035,0.95018,1506.33,198.25,727.99,400.0,2832.57,0.1,736.07,736.17,0.0,2096.4,50.191,711.73,197.22,62.39,134.92,0.0,244.97
14,21,1,0.99102,0.98184,0.97888,0.98184,0.98184,0.97857,0.97836,0.97757,0.97757,0.98,0.97836,0.95795,0.965,0.97486,0.95245,1344.74,121.77,662.32,400.0,2528.83,0.1,607.68,607.78,0.0,1921.05,41.207,652.14,193.9,38.64,134.91,0.0,202.3
14,22,1,0.99243,0.98473,0.98235,0.98473,0.98473,0.98179,0.98161,0.98078,0.98078,0.98317,0.98161,0.96552,0.96956,0.97878,0.95575,1093.12,98.43,599.96,400.0,2191.51,0.1,590.32,590.42,0.0,1601.09,30.251,542.47,171.35,31.47,134.9,0.0,196.53
14,23,1,0.99371,0.98738,0.98558,0.98738,0.98738,0.98464,0.9845,0.98364,0.98364,0.98599,0.9845,0.97286,0.9732,0.98221,0.95869,834.77,79.24,564.0,400.0,1878.01,0.1,577.48,577.58,0.0,1300.43,21.961,439.92,157.46,25.51,134.89,0.0,192.26
15,0,1,0.99464,0.98927,0.98797,0.98927,0.98927,0.98648,0.98634,0.98548,0.98548,0.98772,0.98634,0.97884,0.97537,0.98408,0.96058,604.42,77.95,548.65,400.0,1631.02,0.1,535.25,535.35,0.0,1095.67,17.023,370.12,166.02,25.19,134.88,0.0,178.21
15,1,1,0.99514,0.9904,0.98926,0.9904,0.9904,0.98793,0.98779,0.98694,0.98694,0.98938,0.98779,0.98121,0.9771,0.98552,0.96208,534.79,78.43,536.32,400.0,1549.54,0.1,622.5,622.6,0.0,926.94,15.004,313.26,132.99,25.42,134.88,0.0,207.22
15,2,1,0.99543,0.99098,0.99005,0.99098,0.99098,0.98841,0.98828,0.98742,0.98742,0.98982,0.98828,0.98343,0.97733,0.98601,0.96257,441.17,78.21,548.81,400.0,1468.19,0.1,605.17,605.27,0.0,862.92,13.944,291.62,142.94,25.37,134.88,0.0,201.47
15,3,1,0.99554,0.99127,0.99038,0.99127,0.99127,0.98879,0.98864,0.98779,0.98779,0.99032,0.98864,0.98406,0.9774,0.98627,0.96296,421.5,81.75,563.65,400.0,1466.9,0.1,659.78,659.88,0.0,807.02,13.741,272.89,130.92,26.54,134.88,0.0,219.62
15,4,1,0.99562,0.99144,0.99057,0.99144,0.99144,0.989,0.98886,0.98801,0.98801,0.99057,0.98886,0.98443,0.97759,0.98651,0.96318,410.02,80.93,565.29,400.0,1456.24,0.1,675.82,675.92,0.0,780.32,13.542,263.94,125.87,26.28,134.87,0.0,224.95
15,5,1,0.99501,0.99014,0.98912,0.99014,0.99014,0.98729,0.98712,0.9863,0.9863,0.98877,0.98712,0.98196,0.97484,0.98428,0.96142,476.38,98.13,614.6,400.0,1589.11,24.0,637.01,661.01,0.02,928.1,15.929,321.49,160.78,31.73,134.71,0.16,212.04
15,6,1,0.99327,0.9864,0.98492,0.9864,0.9864,0.9825,0.98221,0.98152,0.98155,0.98368,0.98221,0.97446,0.96806,0.97747,0.95651,688.89,164.68,706.35,400.0,1959.92,120.0,506.69,626.69,0.1,1333.23,24.448,486.09,252.47,52.56,130.88,4.0,168.71
15,7,1,0.99098,0.9817,0.9797,0.9817,0.9817,0.97643,0.97587,0.9756,0.97583,0.97741,0.97587,0.96555,0.95863,0.9666,0.95043,921.16,324.15,860.21,400.0,2505.52,360.0,416.55,776.55,0.3,1728.97,39.697,666.4,352.01,101.4,98.86,35.99,138.72
15,8,1,0.98959,0.9791,0.97694,0.9791,0.9791,0.97294,0.97203,0.97255,0.97332,0.97385,0.97204,0.96167,0.95194,0.95698,0.94744,989.2,529.86,1005.85,400.0,2924.91,660.0,386.68,1046.68,0.55,1878.23,50.901,726.37,387.68,162.93,13.15,120.9,128.78
15,9,1,0.9898,0.97987,0.97813,0.97987,0.97987,0.97345,0.9723,0.97359,0.97502,0.97423,0.9723,0.96577,0.95073,0.95323,0.94845,805.27,672.03,1085.13,400.0,2962.43,900.0,329.91,1229.91,0.75,1732.52,50.406,648.36,372.73,205.43,90.28,224.67,109.89
15,10,1,0.9902,0.98107,0.97947,0.98107,0.98107,0.97516,0.97389,0.97579,0.97785,0.97594,0.97389,0.96812,0.95251,0.9527,0.95063,741.88,745.73,1084.21,400.0,2971.82,1080.0,332.21,1412.21,0.9,1559.61,48.335,549.02,295.76,227.94,188.32,323.32,110.66
15,11,1,0.99021,0.98135,0.97984,0.98135,0.98135,0.97553,0.97414,0.97646,0.97889,0.97636,0.97414,0.96912,0.95195,0.95106,0.95131,701.46,812.59,1127.07,400.0,3041.12,1176.0,353.28,1529.28,0.98,1511.84,50.227,502.66,263.34,247.75,248.05,383.19,117.66
15,12,1,0.99055,0.98216,0.98058,0.98216,0.98216,0.97694,0.97559,0.97795,0.98048,0.97793,0.97559,0.96942,0.95425,0.9531,0.95285,731.05,790.57,1087.95,400.0,3009.57,1200.0,421.49,1621.49,1.0,1388.08,47.501,454.38,205.54,242.0,263.8,398.97,140.37
15,13,1,0.99018,0.98137,0.97965,0.98137,0.98137,0.97599,0.97464,0.97693,0.97936,0.97704,0.97464,0.96753,0.95283,0.95211,0.95179,792.1,792.91,1108.87,400.0,3093.88,1176.0,446.25,1622.25,0.98,1471.63,49.874,490.27,220.43,242.21,248.07,383.2,148.6
15,14,1,0.99046,0.98184,0.98024,0.98184,0.98184,0.97643,0.97509,0.97714,0.97928,0.97762,0.97509,0.96889,0.95389,0.95269,0.952,742.12,787.47,1080.17,400.0,3009.76,1104.0,503.63,1607.63,0.92,1402.13,47.213,488.36,235.51,240.83,202.81,337.85,167.7
15,15,1,0.99002,0.98059,0.97889,0.98059,0.98059,0.97456,0.97325,0.97485,0.97648,0.97569,0.97325,0.96686,0.95222,0.9514,0.94968,784.69,769.74,1068.95,400.0,3023.38,960.0,479.04,1439.04,0.8,1584.34,49.458,584.14,316.09,234.71,120.78,255.57,159.51
15,16,1,0.98967,0.9795,0.97762,0.9795,0.9795,0.9731,0.97187,0.97282,0.97374,0.97434,0.97187,0.96432,0.95156,0.95149,0.94771,865.07,718.81,1030.47,400.0,3014.35,720.0,525.36,1245.36,0.6,1768.99,51.655,679.49,383.31,219.07,9.74,143.86,174.92
15,17,1,0.98928,0.97838,0.97613,0.97838,0.97838,0.97199,0.97092,0.97124,0.97155,0.97334,0.97092,0.96022,0.95167,0.95319,0.94617,1028.43,625.39,973.02,400.0,3026.84,420.0,573.38,993.38,0.35,2033.46,54.892,766.9,414.32,191.03,84.72,48.98,190.88
15,18,1,0.98901,0.97771,0.97489,0.97771,0.97771,0.97206,0.97123,0.97108,0.9711,0.97353,0.97123,0.95494,0.9536,0.95746,0.94601,1278.93,484.7,887.14,400.0,3050.77,120.0,623.33,743.33,0.1,2307.44,57.112,809.52,371.17,149.1,129.71,4.0,207.49
15,19,1,0.98947,0.97871,0.97548,0.97871,0.97871,0.9744,0.97385,0.9734,0.9734,0.97604,0.97385,0.95264,0.95838,0.96475,0.94827,1457.7,319.12,775.21,400.0,2952.03,24.0,693.73,717.73,0.02,2234.3,53.68,762.6,263.97,99.44,134.23,0.16,230.89
15,20,1,0.9902,0.98023,0.97703,0.98023,0.98023,0.97667,0.97633,0.97566,0.97566,0.97834,0.97633,0.95438,0.96169,0.97063,0.95049,1448.39,198.99,727.6,400.0,2774.98,0.1,708.82,708.92,0.0,2066.06,48.066,700.92,206.45,62.66,134.91,0.0,235.91
15,21,1,0.99129,0.98246,0.97957,0.98246,0.98246,0.97941,0.9792,0.9784,0.9784,0.98101,0.9792,0.95913,0.9657,0.97577,0.95331,1315.16,119.51,669.37,400.0,2504.04,0.1,683.83,683.93,0.0,1820.11,39.314,617.97,170.23,37.99,134.91,0.0,227.61
