timestamp,hour,month,day_of_week,residential_load_MW,commercial_load_MW,industrial_load_MW,critical_load_MW,total_load_MW,solar_MW,wind_MW,thermal_MW,grid_import_MW,grid_export_MW,avg_voltage_pu,min_voltage_pu,max_voltage_pu,frequency_Hz,feeder_losses_kW,power_factor,grid_mode,outage_flag,undervoltage_flag,overload_flag,anomaly_label
2025-09-21 15:00:00,15,9,6,8.247,8.083,5.564,3.22,25.535,8.812,3.968,12.0,0.0,15.154,1.0325,0.9784,1.154,50.038,1076.789,0.9176,grid_connected,0,0,0,normal
2025-09-21 16:00:00,16,9,6,8.887,6.815,5.364,3.22,24.402,6.653,4.124,12.0,0.0,14.957,1.0249,0.9934,1.1062,50.012,697.076,0.9396,grid_connected,0,0,0,normal
2025-09-21 17:00:00,17,9,6,10.077,5.165,5.199,3.22,24.186,3.88,0.685,12.0,0.0,14.297,1.0195,1.0001,1.0464,50.039,89.775,0.9246,grid_connected,0,0,0,wind_lull
2025-09-21 18:00:00,18,9,6,11.712,3.57,5.077,3.22,24.742,0.0,3.9,12.0,0.0,14.325,1.0175,1.0001,1.0449,50.025,63.685,0.8887,grid_connected,0,0,0,normal
2025-09-21 19:00:00,19,9,6,13.231,2.32,4.997,3.22,24.662,0.0,0.213,12.0,0.0,10.144,1.0151,0.993,1.0479,50.009,37.76,0.931,grid_connected,0,0,0,wind_lull
2025-09-21 20:00:00,20,9,6,13.86,1.497,4.949,3.22,24.153,0.0,4.092,12.0,0.0,14.277,1.019,1.0001,1.0457,50.011,73.453,0.9153,grid_connected,0,0,0,normal
2025-09-21 21:00:00,21,9,6,13.231,1.034,4.923,3.22,22.412,0.0,4.064,12.0,0.0,14.107,1.0213,1.0001,1.0461,50.015,75.5,0.942,grid_connected,0,0,0,normal
2025-09-21 22:00:00,22,9,6,11.712,0.81,4.91,3.22,21.232,0.0,3.496,12.0,0.0,13.965,1.0207,1.0001,1.0445,50.029,52.07,0.9363,grid_connected,0,0,0,normal
2025-09-21 23:00:00,23,9,6,10.077,0.715,4.904,3.22,19.232,0.0,3.147,12.0,0.0,13.755,1.02,1.0001,1.044,50.026,42.004,0.9546,grid_connected,0,0,0,normal
2025-09-22 00:00:00,0,9,0,7.875,0.7,4.91,3.22,17.101,0.0,4.207,12.0,0.0,13.602,1.0199,1.0001,1.0455,50.037,99.412,0.9859,grid_connected,0,0,0,normal
2025-09-22 01:00:00,1,9,0,7.875,0.7,4.923,3.22,16.921,0.0,2.688,12.0,0.0,13.512,1.0195,1.0001,1.0424,50.038,30.067,0.9746,grid_connected,0,0,0,normal
2025-09-22 02:00:00,2,9,0,7.881,0.701,4.949,3.22,17.008,0.0,3.49,12.0,0.0,13.554,1.0211,1.0001,1.0428,50.007,61.131,0.9846,grid_connected,0,0,0,normal
2025-09-22 03:00:00,3,9,0,7.933,0.704,4.997,3.22,17.55,0.0,3.048,12.0,0.0,13.587,1.0185,1.0001,1.0374,50.014,41.546,0.9747,grid_connected,0,0,0,normal
2025-09-22 04:00:00,4,9,0,8.207,0.716,5.077,3.22,18.26,0.0,4.174,12.0,0.0,13.711,1.022,1.0001,1.0489,50.01,93.095,0.9805,grid_connected,0,0,0,normal
2025-09-22 05:00:00,5,9,0,9.034,0.753,5.199,3.22,18.925,0.0,0.444,12.0,0.0,11.196,1.016,1.0,1.0375,50.023,14.749,0.9542,grid_connected,0,0,0,wind_lull
2025-09-22 06:00:00,6,9,0,10.328,0.852,5.364,3.22,20.014,0.0,2.507,12.0,0.0,13.811,1.018,1.0001,1.0408,50.03,21.894,0.8449,grid_connected,0,0,0,normal
2025-09-22 07:00:00,7,9,0,11.025,1.089,5.564,3.22,20.987,3.575,2.704,12.0,0.0,14.096,1.0206,1.0001,1.0588,50.007,201.058,0.9692,grid_connected,0,0,0,normal
2025-09-22 08:00:00,8,9,0,10.328,1.576,5.779,3.22,21.327,6.094,1.773,12.0,0.0,14.302,1.0216,1.0001,1.08,50.028,362.771,0.9596,grid_connected,0,0,0,normal
2025-09-22 09:00:00,9,9,0,9.034,2.442,5.974,3.22,21.49,10.272,3.97,7.249,0.0,9.795,1.0517,0.9041,1.2218,50.007,1617.162,0.8985,grid_connected,0,1,0,voltage_sag
2025-09-22 10:00:00,10,9,0,8.207,3.758,6.111,3.22,22.549,10.064,4.087,8.399,0.0,11.053,1.0515,0.9097,1.2187,50.001,1559.417,0.8995,grid_connected,0,1,0,voltage_sag
2025-09-22 11:00:00,11,9,0,7.933,5.436,6.16,3.22,23.723,13.812,0.2,9.711,0.0,12.876,1.0259,0.8939,1.2002,50.006,1687.683,0.8701,grid_connected,0,1,0,voltage_sag
2025-09-22 12:00:00,12,9,0,7.886,7.174,6.111,3.22,24.909,11.52,4.801,8.588,0.0,12.239,1.0319,0.8779,1.2159,50.039,2081.288,0.8644,grid_connected,0,1,0,voltage_sag
2025-09-22 13:00:00,13,9,0,7.901,8.509,5.974,3.22,26.3,11.68,2.955,11.666,0.0,15.015,1.0288,0.9136,1.202,50.021,1664.826,0.8767,grid_connected,0,1,0,voltage_sag
2025-09-22 14:00:00,14,9,0,7.985,9.013,5.779,3.22,26.372,11.514,2.621,12.0,0.0,15.317,1.0276,0.9425,1.1884,50.034,1500.108,0.8857,grid_connected,0,0,0,normal
2025-09-22 15:00:00,15,9,0,8.247,8.509,5.564,3.22,26.662,9.351,3.136,12.0,0.0,15.333,1.0263,0.9839,1.1341,50.006,1010.805,0.9143,grid_connected,0,0,0,normal
2025-09-22 16:00:00,16,9,0,8.887,7.174,5.364,3.22,25.912,7.438,6.542,11.932,0.0,14.981,1.0537,0.9468,1.1997,50.025,1346.537,0.9113,grid_connected,0,0,0,normal
2025-09-22 17:00:00,17,9,0,10.077,5.436,5.199,3.22,25.021,3.657,1.719,12.0,0.0,14.417,1.0216,1.0001,1.0534,50.021,123.248,0.9396,grid_connected,0,0,0,normal
2025-09-22 18:00:00,18,9,0,11.712,3.758,5.077,3.22,24.022,0.0,4.203,12.0,0.0,14.27,1.0197,1.0001,1.0461,50.011,79.177,0.9235,grid_connected,0,0,0,normal
2025-09-22 19:00:00,19,9,0,13.231,2.442,4.997,3.22,24.577,0.0,2.431,12.0,0.0,14.261,1.0166,1.0,1.0456,50.027,19.881,0.2313,grid_connected,0,0,0,normal
2025-09-22 20:00:00,20,9,0,13.86,1.576,4.949,3.22,24.411,0.0,2.262,12.0,0.0,14.242,1.016,1.0,1.045,50.011,17.51,0.0286,grid_connected,0,0,0,normal
2025-09-22 21:00:00,21,9,0,13.231,1.089,4.923,3.22,23.271,0.0,4.058,12.0,0.0,14.19,1.0201,1.0001,1.0459,50.032,73.479,0.9289,grid_connected,0,0,0,normal
2025-09-22 22:00:00,22,9,0,11.712,0.852,4.91,3.22,21.34,0.0,2.399,12.0,0.0,13.94,1.0173,1.0001,1.0402,50.0,19.107,0.6647,grid_connected,0,0,0,normal
2025-09-22 23:00:00,23,9,0,10.077,0.753,4.904,3.22,19.75,0.0,4.437,12.0,0.0,13.871,1.0209,1.0001,1.0489,50.035,104.084,0.973,grid_connected,0,0,0,normal
2025-09-23 00:00:00,0,9,1,7.875,0.7,4.91,3.22,16.73,0.0,4.838,11.892,0.0,13.505,1.0225,1.0001,1.0542,50.003,141.991,0.9871,grid_connected,0,0,0,normal
2025-09-23 01:00:00,1,9,1,7.875,0.7,4.923,3.22,17.724,0.0,5.804,11.92,0.0,13.711,1.0223,1.0001,1.0646,50.004,215.273,0.9823,grid_connected,0,0,0,normal
2025-09-23 02:00:00,2,9,1,7.881,0.701,4.949,3.22,17.613,0.0,3.542,12.0,0.0,13.615,1.0204,1.0001,1.042,50.036,62.093,0.9808,grid_connected,0,0,0,normal
2025-09-23 03:00:00,3,9,1,7.933,0.704,4.997,3.22,17.115,0.0,4.633,12.0,0.0,13.632,1.0213,1.0001,1.0509,50.006,126.416,0.986,grid_connected,0,0,0,normal
2025-09-23 04:00:00,4,9,1,8.207,0.716,5.077,3.22,18.238,0.0,4.98,12.0,0.0,13.765,1.021,1.0001,1.0526,50.013,146.257,0.9817,grid_connected,0,0,0,normal
2025-09-23 05:00:00,5,9,1,9.034,0.753,5.199,3.22,18.266,0.0,6.084,12.0,0.0,13.868,1.0224,1.0001,1.0668,50.006,237.762,0.9801,grid_connected,0,0,0,normal
2025-09-23 06:00:00,6,9,1,10.328,0.852,5.364,3.22,20.035,0.0,2.243,12.0,0.0,13.807,1.0168,1.0001,1.0397,50.014,16.47,0.7092,grid_connected,0,0,0,normal
2025-09-23 07:00:00,7,9,1,11.025,1.089,5.564,3.22,21.741,3.405,2.51,12.0,0.0,14.14,1.0224,1.0001,1.0599,50.021,168.651,0.9662,grid_connected,0,0,0,normal
2025-09-23 08:00:00,8,9,1,10.328,1.576,5.779,3.22,21.581,6.185,6.009,9.387,0.0,12.293,1.0249,0.9839,1.1197,50.026,969.1,0.9366,grid_connected,0,0,0,normal
2025-09-23 09:00:00,9,9,1,9.034,2.442,5.974,3.22,21.069,8.373,3.595,9.101,0.0,11.902,1.0261,0.9887,1.1284,50.016,956.72,0.9333,grid_connected,0,0,0,normal
2025-09-23 10:00:00,10,9,1,8.207,3.758,6.111,3.22,22.471,11.214,2.913,8.344,0.0,11.368,1.0309,0.9481,1.1851,50.024,1518.557,0.8966,grid_connected,0,0,0,normal
2025-09-23 11:00:00,11,9,1,7.933,5.436,6.16,3.22,22.788,12.317,1.012,9.459,0.0,12.461,1.028,0.9718,1.1695,50.038,1369.305,0.8985,grid_connected,0,0,0,normal
2025-09-23 12:00:00,12,9,1,7.886,7.174,6.111,3.22,25.623,11.614,5.262,8.748,0.0,12.597,1.0315,0.8746,1.2155,50.002,2216.33,0.8572,grid_connected,0,1,0,voltage_sag
2025-09-23 13:00:00,13,9,1,7.901,8.509,5.974,3.22,25.825,13.896,3.273,8.656,0.0,12.718,1.0301,0.869,1.2112,50.006,2346.303,0.8433,grid_connected,0,1,0,voltage_sag
2025-09-23 14:00:00,14,9,1,7.985,9.013,5.779,3.22,26.858,12.851,5.341,8.666,0.0,13.079,1.0293,0.86,1.2116,50.032,2554.347,0.8375,grid_connected,0,1,0,voltage_sag
2025-09-23 15:00:00,15,9,1,8.247,8.509,5.564,3.22,27.041,10.235,3.427,12.0,0.0,15.096,1.0475,0.9151,1.211,50.014,1374.176,0.8946,grid_connected,0,1,0,voltage_sag
2025-09-23 16:00:00,16,9,1,8.887,7.174,5.364,3.22,24.747,6.241,5.501,12.0,0.0,15.098,1.0254,0.9862,1.1163,50.018,850.155,0.9341,grid_connected,0,0,0,normal
2025-09-23 17:00:00,17,9,1,10.077,5.436,5.199,3.22,24.537,3.609,3.277,12.0,0.0,14.487,1.0214,1.0001,1.0646,50.009,232.126,0.9552,grid_connected,0,0,0,normal
2025-09-23 18:00:00,18,9,1,11.712,3.758,5.077,3.22,24.701,0.0,2.225,12.0,0.0,14.179,1.0171,1.0,1.0449,50.012,17.298,0.0637,grid_connected,0,0,0,normal
2025-09-23 19:00:00,19,9,1,13.231,2.442,4.997,3.22,24.419,0.0,5.111,12.0,0.0,14.367,1.0224,1.0001,1.0526,50.035,131.215,0.9454,grid_connected,0,0,0,normal
2025-09-23 20:00:00,20,9,1,13.86,1.576,4.949,3.22,24.319,0.0,6.789,12.0,0.0,14.509,1.0218,1.0001,1.0677,50.015,271.562,0.9575,grid_connected,0,0,0,normal
2025-09-23 21:00:00,21,9,1,13.231,1.089,4.923,3.22,23.319,0.0,4.194,12.0,0.0,14.202,1.0206,1.0001,1.0463,50.027,80.144,0.9339,grid_connected,0,0,0,normal
2025-09-23 22:00:00,22,9,1,11.712,0.852,4.91,3.22,20.746,0.0,6.125,12.0,0.0,14.103,1.021,1.0001,1.0609,50.028,228.247,0.9719,grid_connected,0,0,0,normal
2025-09-23 23:00:00,23,9,1,10.077,0.753,4.904,3.22,19.924,0.0,6.707,12.0,0.0,14.087,1.0234,1.0001,1.0697,50.003,287.874,0.974,grid_connected,0,0,0,normal
2025-09-24 00:00:00,0,9,2,7.875,0.7,4.91,3.22,16.913,0.0,4.588,12.0,0.0,13.609,1.0215,1.0001,1.0508,50.04,124.129,0.9867,grid_connected,0,0,0,normal
2025-09-24 01:00:00,1,9,2,7.875,0.7,4.923,3.22,17.436,0.0,5.871,11.565,0.0,13.342,1.0228,1.0001,1.066,50.013,222.406,0.9828,grid_connected,0,0,0,normal
2025-09-24 02:00:00,2,9,2,7.881,0.701,4.949,3.22,17.55,0.0,1.61,12.0,0.0,13.551,1.0172,1.0001,1.0374,50.029,8.091,0.2142,grid_connected,0,0,0,normal
2025-09-24 03:00:00,3,9,2,7.933,0.704,4.997,3.22,17.614,0.0,5.496,12.0,0.0,13.751,1.0216,1.0001,1.0611,50.014,189.651,0.9832,grid_connected,0,0,0,normal
2025-09-24 04:00:00,4,9,2,8.207,0.716,5.077,3.22,17.735,0.0,2.963,12.0,0.0,13.601,1.0196,1.0001,1.0433,50.007,37.909,0.9709,grid_connected,0,0,0,normal
2025-09-24 05:00:00,5,9,2,9.034,0.753,5.199,3.22,18.921,0.0,4.126,12.0,0.0,13.772,1.0209,1.0001,1.0467,50.016,88.47,0.9762,grid_connected,0,0,0,normal
2025-09-24 06:00:00,6,9,2,10.328,0.852,5.364,3.22,19.759,0.0,5.59,12.0,0.0,13.96,1.0208,1.0001,1.0566,50.006,186.842,0.9758,grid_connected,0,0,0,normal
2025-09-24 07:00:00,7,9,2,11.025,1.089,5.564,3.22,21.937,3.279,0.489,12.0,0.0,14.041,1.0198,1.0001,1.0413,50.014,58.097,0.927,grid_connected,0,0,0,wind_lull
2025-09-24 08:00:00,8,9,2,10.328,1.576,5.779,3.22,21.023,5.853,4.786,10.384,0.0,13.047,1.0239,0.9903,1.1035,50.01,705.213,0.9492,grid_connected,0,0,0,normal
2025-09-24 09:00:00,9,9,2,9.034,2.442,5.974,3.22,21.132,8.41,4.569,8.153,0.0,10.939,1.0356,0.9771,1.1627,50.009,1164.729,0.9256,grid_connected,0,0,0,normal
2025-09-24 10:00:00,10,9,2,8.207,3.758,6.111,3.22,22.382,11.534,5.14,5.708,0.0,9.226,1.033,0.8745,1.2171,50.035,2217.43,0.8646,grid_connected,0,1,0,voltage_sag
2025-09-24 11:00:00,11,9,2,7.933,5.436,6.16,3.22,23.3,12.558,4.457,6.286,0.0,10.05,1.0306,0.8717,1.2133,50.028,2307.775,0.8552,grid_connected,0,1,0,voltage_sag
2025-09-24 12:00:00,12,9,2,7.886,7.174,6.111,3.22,25.803,14.586,2.295,8.921,0.0,12.972,1.0287,0.8694,1.2081,50.0,2301.198,0.8418,grid_connected,0,1,0,voltage_sag
2025-09-24 13:00:00,13,9,2,7.901,8.509,5.974,3.22,25.685,11.651,3.293,10.741,0.0,14.113,1.0292,0.8961,1.208,50.02,1759.734,0.8735,grid_connected,0,1,0,voltage_sag
2025-09-24 14:00:00,14,9,2,7.985,9.013,5.779,3.22,27.018,12.004,5.622,9.393,0.0,13.524,1.033,0.8685,1.2171,50.04,2400.643,0.8465,grid_connected,0,1,0,voltage_sag
2025-09-24 15:00:00,15,9,2,8.247,8.509,5.564,3.22,26.12,9.271,3.702,12.0,0.0,15.023,1.0512,0.9573,1.1926,50.015,1144.809,0.9129,grid_connected,0,0,0,normal
2025-09-24 16:00:00,16,9,2,8.887,7.174,5.364,3.22,25.047,5.837,4.533,12.0,0.0,14.968,1.0247,0.9969,1.0978,50.015,624.212,0.9423,grid_connected,0,0,0,normal
2025-09-24 17:00:00,17,9,2,10.077,5.436,5.199,3.22,24.056,3.3,2.395,12.0,0.0,14.342,1.0187,1.0001,1.0523,50.007,144.83,0.952,grid_connected,0,0,0,normal
2025-09-24 18:00:00,18,9,2,11.712,3.758,5.077,3.22,24.254,0.0,3.072,12.0,0.0,14.246,1.0201,1.0001,1.0484,50.004,33.724,0.7557,grid_connected,0,0,0,normal
2025-09-24 19:00:00,19,9,2,13.231,2.442,4.997,3.22,24.916,0.0,5.072,12.0,0.0,14.411,1.0216,1.0001,1.051,50.011,127.252,0.9399,grid_connected,0,0,0,normal
2025-09-24 20:00:00,20,9,2,13.86,1.576,4.949,3.22,23.853,0.0,2.612,12.0,0.0,14.194,1.0185,1.0,1.0466,50.016,22.825,0.5278,grid_connected,0,0,0,normal
2025-09-24 21:00:00,21,9,2,13.231,1.089,4.923,3.22,23.561,0.0,3.338,12.0,0.0,14.186,1.0168,1.0001,1.0432,50.028,43.09,0.8551,grid_connected,0,0,0,normal
2025-09-24 22:00:00,22,9,2,11.712,0.852,4.91,3.22,20.696,0.0,4.665,12.0,0.0,13.977,1.0204,1.0001,1.0496,50.005,115.298,0.9684,grid_connected,0,0,0,normal
2025-09-24 23:00:00,23,9,2,10.077,0.753,4.904,3.22,19.271,0.0,2.616,12.0,0.0,13.741,1.0196,1.0001,1.0415,50.032,25.119,0.9093,grid_connected,0,0,0,normal
2025-09-25 00:00:00,0,9,3,7.875,0.7,4.91,3.22,17.616,0.0,4.635,12.0,0.0,13.679,1.0207,1.0001,1.0498,50.007,124.724,0.9841,grid_connected,0,0,0,normal
2025-09-25 01:00:00,1,9,3,7.875,0.7,4.923,3.22,16.945,0.0,3.076,12.0,0.0,13.529,1.0194,1.0001,1.0376,50.024,43.706,0.9814,grid_connected,0,0,0,normal
2025-09-25 02:00:00,2,9,3,7.881,0.701,4.949,3.22,17.106,0.0,3.959,12.0,0.0,13.587,1.0207,1.0001,1.0484,50.009,84.882,0.9856,grid_connected,0,0,0,normal
2025-09-25 03:00:00,3,9,3,7.933,0.704,4.997,3.22,16.961,0.0,3.253,12.0,0.0,13.538,1.0202,1.0001,1.0396,50.021,50.808,0.9832,grid_connected,0,0,0,normal
2025-09-25 04:00:00,4,9,3,8.207,0.716,5.077,3.22,17.246,0.0,3.502,12.0,0.0,13.578,1.0208,1.0001,1.0423,50.026,61.078,0.983,grid_connected,0,0,0,normal
2025-09-25 05:00:00,5,9,3,9.034,0.753,5.199,3.22,19.11,0.0,2.79,12.0,0.0,13.731,1.0206,1.0001,1.0423,50.007,30.168,0.9356,grid_connected,0,0,0,normal
2025-09-25 06:00:00,6,9,3,10.328,0.852,5.364,3.22,20.966,0.0,4.738,12.0,0.0,14.008,1.0203,1.0001,1.05,50.011,119.097,0.9672,grid_connected,0,0,0,normal
2025-09-25 07:00:00,7,9,3,11.025,1.089,5.564,3.22,20.891,3.115,2.929,12.0,0.0,14.067,1.0203,1.0001,1.0555,50.037,182.479,0.9704,grid_connected,0,0,0,normal
2025-09-25 08:00:00,8,9,3,10.328,1.576,5.779,3.22,22.163,5.877,4.3,11.986,0.0,14.659,1.0241,0.9926,1.1028,50.014,627.272,0.9497,grid_connected,0,0,0,normal
2025-09-25 09:00:00,9,9,3,9.034,2.442,5.974,3.22,21.487,9.298,3.827,8.362,0.0,10.931,1.0556,0.9608,1.1965,50.008,1236.029,0.9212,grid_connected,0,0,0,normal
2025-09-25 10:00:00,10,9,3,8.207,3.758,6.111,3.22,22.326,11.609,2.695,8.023,0.0,11.021,1.0298,0.8998,1.2042,50.006,1658.899,0.8851,grid_connected,0,1,0,voltage_sag
2025-09-25 11:00:00,11,9,3,7.933,5.436,6.16,3.22,23.332,12.022,5.212,6.098,0.0,9.887,1.0313,0.8705,1.2146,50.004,2354.442,0.8554,grid_connected,0,1,0,voltage_sag
2025-09-25 12:00:00,12,9,3,7.886,7.174,6.111,3.22,24.81,12.312,6.216,6.282,0.0,10.575,1.031,0.8582,1.2136,50.011,2681.411,0.8392,grid_connected,0,1,0,voltage_sag
2025-09-25 13:00:00,13,9,3,7.901,8.509,5.974,3.22,26.548,13.797,1.652,11.099,0.0,14.85,1.0281,0.8789,1.2045,50.022,1920.031,0.8567,grid_connected,0,1,0,voltage_sag
2025-09-25 14:00:00,14,9,3,7.985,9.013,5.779,3.22,27.241,11.759,3.39,12.0,0.0,15.565,1.027,0.8933,1.2061,50.018,1786.857,0.868,grid_connected,0,1,0,voltage_sag
2025-09-25 15:00:00,15,9,3,8.247,8.509,5.564,3.22,25.751,8.548,3.838,12.0,0.0,15.266,1.0228,0.982,1.1271,50.021,986.377,0.9195,grid_connected,0,0,0,normal
2025-09-25 16:00:00,16,9,3,8.887,7.174,5.364,3.22,25.064,7.352,8.722,8.99,0.0,12.503,1.0313,0.9384,1.191,50.011,1914.756,0.8866,grid_connected,0,0,0,normal
2025-09-25 17:00:00,17,9,3,10.077,5.436,5.199,3.22,24.048,3.707,1.439,12.0,0.0,14.31,1.022,1.0001,1.0531,50.0,114.166,0.9437,grid_connected,0,0,0,normal
2025-09-25 18:00:00,18,9,3,11.712,3.758,5.077,3.22,23.757,0.0,5.037,12.0,0.0,14.296,1.0213,1.0001,1.0482,50.026,128.725,0.9499,grid_connected,0,0,0,normal
2025-09-25 19:00:00,19,9,3,13.231,2.442,4.997,3.22,24.61,0.0,3.222,12.0,0.0,14.286,1.0202,1.0001,1.0489,50.017,37.918,0.7822,grid_connected,0,0,0,normal
2025-09-25 20:00:00,20,9,3,13.86,1.576,4.949,3.22,24.546,0.0,3.799,12.0,0.0,14.301,1.0173,1.0001,1.0446,50.015,59.618,0.884,grid_connected,0,0,0,normal
2025-09-25 21:00:00,21,9,3,13.231,1.089,4.923,3.22,23.571,0.0,3.511,12.0,0.0,14.194,1.0175,1.0001,1.0439,50.012,49.335,0.8798,grid_connected,0,0,0,normal
2025-09-25 22:00:00,22,9,3,11.712,0.852,4.91,3.22,21.788,0.0,1.501,12.0,0.0,13.028,1.0159,1.0,1.0422,50.019,10.468,0.6601,grid_connected,0,0,0,normal
2025-09-25 23:00:00,23,9,3,10.077,0.753,4.904,3.22,19.287,0.0,5.557,12.0,0.0,13.913,1.0213,1.0001,1.0573,50.029,186.243,0.9777,grid_connected,0,0,0,normal
2025-09-26 00:00:00,0,9,4,7.875,0.7,4.91,3.22,16.945,0.0,4.325,12.0,0.0,13.594,1.0205,1.0001,1.0473,50.011,107.11,0.9866,grid_connected,0,0,0,normal
2025-09-26 01:00:00,1,9,4,7.875,0.7,4.923,3.22,16.824,0.0,3.59,12.0,0.0,13.541,1.0217,1.0001,1.0446,50.013,66.326,0.9861,grid_connected,0,0,0,normal
2025-09-26 02:00:00,2,9,4,7.881,0.701,4.949,3.22,17.569,0.0,2.056,12.0,0.0,13.56,1.0194,1.0001,1.0395,50.013,13.968,0.8736,grid_connected,0,0,0,normal
2025-09-26 03:00:00,3,9,4,7.933,0.704,4.997,3.22,17.663,0.0,4.403,12.0,0.0,13.67,1.0215,1.0001,1.0528,50.008,109.079,0.9838,grid_connected,0,0,0,normal
2025-09-26 04:00:00,4,9,4,8.207,0.716,5.077,3.22,17.594,0.0,4.361,12.0,0.0,13.66,1.0215,1.0001,1.0524,50.008,106.73,0.984,grid_connected,0,0,0,normal
2025-09-26 05:00:00,5,9,4,9.034,0.753,5.199,3.22,18.934,0.0,5.839,12.0,0.0,13.905,1.0226,1.0001,1.0615,50.037,211.493,0.9787,grid_connected,0,0,0,normal
2025-09-26 06:00:00,6,9,4,10.328,0.852,5.364,3.22,20.088,0.0,2.071,12.0,0.0,13.81,1.0175,1.0001,1.0391,50.015,13.684,0.5177,grid_connected,0,0,0,normal
2025-09-26 07:00:00,7,9,4,11.025,1.089,5.564,3.22,21.085,3.845,5.963,11.277,0.0,13.818,1.0249,0.9966,1.0897,50.027,586.625,0.9578,grid_connected,0,0,0,normal
2025-09-26 08:00:00,8,9,4,10.328,1.576,5.779,3.22,22.096,6.495,0.521,12.0,0.0,14.301,1.0218,1.0001,1.0771,50.0,291.412,0.9553,grid_connected,0,0,0,wind_lull
2025-09-26 09:00:00,9,9,4,9.034,2.442,5.974,3.22,21.044,9.352,3.069,8.622,0.0,11.469,1.0244,0.9783,1.1384,50.002,1074.341,0.9249,grid_connected,0,0,0,normal
2025-09-26 10:00:00,10,9,4,8.207,3.758,6.111,3.22,21.834,9.957,5.951,5.926,0.0,9.197,1.0311,0.8903,1.21,50.022,2000.05,0.8788,grid_connected,0,1,0,voltage_sag
2025-09-26 11:00:00,11,9,4,7.933,5.436,6.16,3.22,23.296,14.335,7.01,1.951,0.0,7.072,1.0313,0.842,1.2081,50.006,3627.38,0.8004,grid_connected,0,1,0,voltage_sag
2025-09-26 12:00:00,12,9,4,7.886,7.174,6.111,3.22,24.561,13.052,2.945,8.564,0.0,12.238,1.029,0.8764,1.2103,50.0,2043.142,0.8603,grid_connected,0,1,0,voltage_sag
2025-09-26 13:00:00,13,9,4,7.901,8.509,5.974,3.22,25.665,13.991,2.775,8.899,0.0,12.881,1.0292,0.8687,1.2098,50.011,2244.803,0.8469,grid_connected,0,1,0,voltage_sag
2025-09-26 14:00:00,14,9,4,7.985,9.013,5.779,3.22,27.276,10.352,0.0,12.0,0.0,15.207,1.0199,0.9915,1.1102,50.027,720.943,0.9133,grid_connected,0,0,0,wind_lull
2025-09-26 15:00:00,15,9,4,8.247,8.509,5.564,3.22,26.436,10.459,2.665,12.0,0.0,15.034,1.0482,0.935,1.201,50.007,1244.074,0.9019,grid_connected,0,0,0,normal
2025-09-26 16:00:00,16,9,4,8.887,7.174,5.364,3.22,24.889,6.677,3.808,12.0,0.0,14.97,1.024,0.9951,1.1018,50.006,649.896,0.9396,grid_connected,0,0,0,normal
2025-09-26 17:00:00,17,9,4,10.077,5.436,5.199,3.22,25.142,3.017,5.186,12.0,0.0,14.688,1.0221,0.9993,1.0704,50.025,360.409,0.9541,grid_connected,0,0,0,normal
2025-09-26 18:00:00,18,9,4,11.712,3.758,5.077,3.22,24.717,0.0,4.388,12.0,0.0,14.348,1.0194,1.0001,1.0465,50.016,87.335,0.921,grid_connected,0,0,0,normal
2025-09-26 19:00:00,19,9,4,13.231,2.442,4.997,3.22,24.086,0.0,4.724,12.0,0.0,14.307,1.0215,1.0001,1.0484,50.032,107.768,0.9407,grid_connected,0,0,0,normal
2025-09-26 20:00:00,20,9,4,13.86,1.576,4.949,3.22,24.871,0.0,3.91,12.0,0.0,14.338,1.0173,1.0001,1.0449,50.024,63.914,0.8863,grid_connected,0,0,0,normal
2025-09-26 21:00:00,21,9,4,13.231,1.089,4.923,3.22,23.181,0.0,3.339,12.0,0.0,14.149,1.0173,1.0001,1.0433,50.005,43.516,0.8696,grid_connected,0,0,0,normal
2025-09-26 22:00:00,22,9,4,11.712,0.852,4.91,3.22,21.369,0.0,2.398,12.0,0.0,13.943,1.0173,1.0001,1.0402,50.038,19.081,0.6603,grid_connected,0,0,0,normal
2025-09-26 23:00:00,23,9,4,10.077,0.753,4.904,3.22,19.635,0.0,5.091,12.0,0.0,13.909,1.0232,1.0001,1.0573,50.037,147.668,0.9762,grid_connected,0,0,0,normal
2025-09-27 00:00:00,0,9,5,7.875,0.665,4.91,3.22,16.94,0.0,4.695,12.0,0.0,13.62,1.0218,1.0001,1.052,50.025,131.289,0.9866,grid_connected,0,0,0,normal
2025-09-27 01:00:00,1,9,5,7.875,0.665,4.923,3.22,16.748,0.0,4.429,12.0,0.0,13.582,1.0212,1.0001,1.0492,50.031,114.359,0.9874,grid_connected,0,0,0,normal
2025-09-27 02:00:00,2,9,5,7.881,0.666,4.949,3.22,17.168,0.0,2.866,12.0,0.0,13.542,1.0199,1.0001,1.0431,50.038,35.485,0.9758,grid_connected,0,0,0,normal
2025-09-27 03:00:00,3,9,5,7.933,0.669,4.997,3.22,17.481,0.0,6.267,11.214,0.0,13.041,1.0237,1.0001,1.0706,50.018,258.605,0.9816,grid_connected,0,0,0,normal
2025-09-27 04:00:00,4,9,5,8.207,0.68,5.077,3.22,17.812,0.0,4.576,12.0,0.0,13.694,1.0202,1.0001,1.0485,50.016,120.08,0.9832,grid_connected,0,0,0,normal
